id,name,address,latitude,longitude
2916,Apollo Pharmacy Purulia Bus Stand,"Apollo Pharmacy Purulia Bus Stand, Holding No-60 GR.Floor, B.T. Sarkar Rd, Ward Number 5, Purulia, West Bengal, 723101, India",23.3316,86.35917
2917,Popular Medicine Corner,"Office Of The General Manager, Puruliya ByPass, Puruliya, Purulia - II, Purulia, West Bengal, 723101, India",23.331703,86.362344
2918,Souvik Nutrition Shop,"Office Of The General Manager, Puruliya ByPass, Puruliya, Purulia - II, Purulia, West Bengal, 723101, India",23.331703,86.362344
2919,RP Medical Centre,"Kadokota Bus Stop, Sh9, Nayagram, Jhargram, West Bengal, 721506, India",22.113058,86.973752
2920,R.P. Medical Centre,"MahaDev Temple, SH 9, West Bengal, 721506, India",22.20103,86.90406
2921,Taramoni Medical Stores,"Taramoni Medical Stores, 721506, Sardiha- Gopiballabpur- Hadhadi- Kharikamathani- Nayagram- Bhasraghat Rd, Block 1, Gopiballabpur, West Bengal",22.20834,86.89664
2922,New Medical Store,"Kadokota Bus Stop, Sh9, Nayagram, Jhargram, West Bengal, 721506, India",22.113058,86.973752
2923,Samanta Pharmacy,"Kadokota Bus Stop, Sh9, Nayagram, Jhargram, West Bengal, 721506, India",22.113058,86.973752
2924,M/s Medicine House,"Gopiballabhpur, West Bengal, 721506, India",22.1848,86.8822
2925,OmKar Medical Store,"Kadokota Bus Stop, Sh9, Nayagram, Jhargram, West Bengal, 721506, India",22.113058,86.973752
2926,Nirban MediCare,"Kolkata, West Bengal, 700060, India",22.506269,88.302154
2927,Menoka Medical Hall,"Diagnosis Laboratory, 4/A, Banamali Naskar Road, Behala Beside Behala High School, Banamali Naskar Road, Near Behala Club, Naskarpur, Behala, Kolkata, West Bengal, 700060, India",22.50456,88.31634
2928,Nova Medical Services,"Dr. Queen Aditya - Lady Gynaecologist In Behala, Best Gynae Doctor, 67, Diamond Harbour Road Barisha, Sakher Bazar, Behala, Kolkata, West Bengal, 700008, India",22.48056,88.31131
2929,City Medical Store And Clinic,"S S Autofurnish, Budge Budge Trunk Road, Maheshtala, Thakurpukur Maheshtala, South 24 Parganas, West Bengal, 700142, India",22.493847,88.21699
2930,New Rudra Pharmacy,"Behala Flying Club, Thakurpukur Maheshtala, South 24 Parganas, West Bengal, 700060, India",22.51104,88.29883
2931,Active Life,"Active Life, Budge Budge Trunk Road, Maheshtala, Thakurpukur Maheshtala, South 24 Parganas, West Bengal, 700088, India",22.51658,88.29323
2932,RadhaKrishna Medical,"Akshaykumar, D.R A.K Paul Road, Behala, Kolkata, Thakurpukur Maheshtala, Kolkata, West Bengal, 700034, India",22.49131,88.31404
2933,Upasana Medical,"Upasana Medical, 49/1, Bhupen Roy Rd, Indrajit Pally, Behala, Kolkata, West Bengal, 700034, India",22.49467,88.32003
2934,Anjalika Medical Stores,"Anjalika Medical Stores, 20, Arobindo Pally Behala Near- 8no Rickshaw Stand, Kasarir Math, Behala, Kolkata, West Bengal, 700034, India",22.49361,88.30789
2935,Sum Ultimate Medical,"Maitapur Hospital, Maitapur, Odisha, 756111, India",21.15346,86.57157
2936,Prativa Pharmacy,"Kolkata, West Bengal, 700034, India",22.49623,88.319421
2937,Sakina Pharmacy,"Kolkata, West Bengal, 700024, India",22.546918,88.286441
2938,Kanak Medical Agency,"Howrah, Bally Jagachha, West Bengal, 711104, India",22.586621,88.303579
2939,Monikamal Pharmacy,"The Banerjee's, Mahendra Banerjee Road, Kolkata, Thakurpukur Maheshtala, South 24 Parganas, West Bengal, 700060, India",22.50679,88.30227
2940,Partho Medical,"Moitri Sangha Club, Bakultala, Bakultala Road, Naora, Shibpur, Howrah, West Bengal, 711103, India",22.56586,88.28629
2941,Abbasa Medical,"Goalbati Ghoshpara Tarak Electric, Mourigram, Howrah, West Bengal, 711109, India",22.58063,88.2602
2942,MedPlus Biniomali Naskar Road,"Diagnosis Laboratory, 4/A, Banamali Naskar Road, Behala Beside Behala High School, Banamali Naskar Road, Near Behala Club, Naskarpur, Behala, Kolkata, West Bengal, 700060, India",22.50456,88.31634
2943,Panda Pharmacy,"Book Store Pathakpara, 208, Pathak Para Rd, Pathak Para, Behala, Kolkata, West Bengal, 700060, India",22.50669,88.31979
2944,Kilkhana Medical Store,"Slaughter House, Metiabruz, Maheshtala, Kolkata, West Bengal, 700082, India",22.54426,88.27564
2945,Boti Medical Stores,"Jaffrul Tea Shop, Z3/103/8a, Jelia Para Rd, Badartala, Kolkata, West Bengal, 700044, India",22.55363,88.25447
2946,MRI Umri Pharmacy,"Kolkata, West Bengal, 700008, India",22.481764,88.316966
2947,Murshid Bin Razzak Medical Hall,"Murshid Bin Razzak Medical Hall, Boga Nowa Para, Boga Para, D7-39/24/1, Road, Near Jahaj Bai, Jagannathgarh, Noapara, Maheshtala, West Bengal, 700142, India",22.51236,88.25311
2948,Ram Kutir Behala,"B K Saha House, Becharam Chatterjee Road, Kolkata, Thakurpukur Maheshtala, Kolkata, West Bengal, 700034, India",22.49609,88.31326
2949,Sum Ultimate Medical,"Similia, Baleshwar District, Odisha, 756126, India",21.190198,86.632956
2950,Krishna Medical Stores,"71, Satyen Roy Rd, Indrajit Pally, Behala, Kolkata, West Bengal, 700034, India",22.4977,88.3247
2951,New Halder Medical,"South 24 Parganas, Maheshtala, Thakurpukur Maheshtala, South 24 Parganas, West Bengal, 700143, India",22.51134,88.28258
2952,Kolkata Pharmacy,"The Coal Shop, I, 61, Rameshwarpur Rd, Garden Reach, Kolkata, West Bengal, 700024, India",22.54889,88.28564
2953,M/s. Charu Pharmacy,"Banamali Naskar Road, Banamali Naskar Rd, Naskarpur, Behala, Kolkata, West Bengal, 700034, India",22.5052,88.3141
2954,Apollo Pharmacy Danesh SK Lane,"Apollo Pharmacy Danesh SK Lane, Shop No. G1, 50/1, Andul Rd, Padmapukur, Danesh Sheikh Lane, Howrah, West Bengal, 711103, India",22.56299,88.29573
2955,Silda,"Silda Bus Stand, Silda, West Bengal, 721515, India",22.61429,86.81593
2956,Cure & Care,"Cure & Care, Chunabhati, Road, Panchpara, Chunabhati, Howrah, West Bengal, 711109, India",22.56693,88.2673
2957,Islam Medical,"R K Singh, T-418, Dr Abdul Khabir Rd, Metiabruz, Kolkata, West Bengal, 700044, India",22.55275,88.25997
2958,Modak Medicalhall,"368, Chatta Kalikapur Kabala Ali Rd, Potoldanga, Maheshtala, West Bengal, 700142, India",22.4948,88.2433
2959,Roshni Medical,"RK Dress, Santoshpur, Kolkata, West Bengal Sardar Para, Santoshpur Kankhuli, Sardar Para, Kankhuli, Road, Kolkata, West Bengal, 700142, India",22.52311,88.26467
2960,Rubi Medico,"Rubi Medico, Arabinda Sarani, Vivekananda Nagar, Sankrail, Howrah, West Bengal, 711109, India",22.56764,88.26955
2961,Maa Medical Hall,"Maa Medical Hall, Hemchandra Naskar Road, Jagannathgarh, Santoshpur, Maheshtala, West Bengal, 700142, India",22.52274,88.25092
2962,Tarun Pharmacy,"Binpur-1 ICDS Project, Binpur- Ladhna- Lalgarh Rd, Binpur, West Bengal, 721504, India",22.58223,86.92119
2963,Sarkar Medical Shop,"Binpur-1 ICDS Project, Binpur- Ladhna- Lalgarh Rd, Binpur, West Bengal, 721504, India",22.58223,86.92119
2964,Charu Medical Hall,"Allahabad Bank Home Loan, 2/148 Bijoygarh Jadavpur, PS Jadavpur PO Jadavpur University, Jadavpur, Kolkata, West Bengal, 700032, India",22.49618,88.37251
2965,Raju Blue Print,"Kolkata, West Bengal, 700016, India",22.554261,88.356952
2966,Henna Pharmacy,"Beniapukur Nursing Home, Beniapukur Police Station, 47, Gora Chand Rd, Mallick Bazaar, Beniapukur, Kolkata, West Bengal, 700014, India",22.54758,88.36764
2967,RajHans Pharmacy,"RajHans Pharmacy, 15/1, Sahapur Colony East, Bankim Mukherjee Sarani, Block J, Sahapur, New Alipore, Kolkata, West Bengal, 700038, India",22.51059,88.32923
2968,Shibam Medical Hall,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2969,Hindustan Medical,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2970,Sasta Arogya,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2971,Memary Medicine Shop,"Old Monteswar Road, Old Monteswar Rd, Memari, West Bengal, 713146, India",23.1749,88.101
2972,Das Medical,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2973,Ma Medical,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2974,New Niramoy Medical Hall,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2975,Dharmoraj Medical Hall,"Old Monteswar Road, Old Monteswar Rd, Memari, West Bengal, 713146, India",23.1749,88.101
2976,Gita Medical,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2977,Bhattacharya Medical,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2978,Shakti Medical,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2979,Relife PolyClinic & M Plus Pharma,"Triveni Ghat, Grand Trunk Rd, Memari, West Bengal, 713146, India",23.16954,88.09841
2980,Mark Pharmacy,"Triveni Ghat, Grand Trunk Rd, Memari, West Bengal, 713146, India",23.16954,88.09841
2981,Memari Medicals,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2982,Tulu Medical Hall,"Prosadhani Memari, Memari G.T Road, Memari, Memari - I, Purba Bardhaman, West Bengal, 713146, India",23.176565,88.094899
2983,Payal Medical Hall,"Triveni Ghat, Grand Trunk Rd, Memari, West Bengal, 713146, India",23.16954,88.09841
2984,Memari Hahnemann Pharmacy,"Triveni Ghat, Grand Trunk Rd, Memari, West Bengal, 713146, India",23.16954,88.09841
2985,Mitra Mandal Hall,"Memari I, Purba Bardhaman District, West Bengal, 713146, India",23.193844,88.148087
2986,Ohri Medical Hall,"Burdwan Arcade, Big Bazar, B B Ghosh Road, Raniganj Bazar, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.24702,87.865456
2987,Sanjay Medical Hall,"Sanjay Medical Hall, 45, B.B. Choudhoury Bazar, Burdwan, Paul Building Complex, BB Ghosh Rd, Mehedibagan, Subhas Pally, Kolkata, West Bengal, 713101, India",23.24956,87.86797
2988,Gupta Medical Stores,"Burdwan Arcade, Big Bazar, B B Ghosh Road, Raniganj Bazar, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.24702,87.865456
2989,GT.Road Station Bazar,"Mehedibagan, Nibedita Pally, Sripally, Subhas Pally, Bardhaman, West Bengal, 713101, India",23.2507,87.8669
2990,The Mondal Medical Hall,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
2991,The Dipak Medical Mart,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
2992,Sani Homeo Pharmacy,"Burdwan Arcade, Big Bazar, B B Ghosh Road, Raniganj Bazar, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.24702,87.865456
2993,Narayan Medical Stores,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
2994,Labanya Medical Hall,"Labanya Medical Hall, 9A, Jamtala, Kalna Gate, Near, Rickshaw Stand, Railway Loco Colony, Burdwan, West Bengal, 713101, India",23.24889,87.86975
2995,Mehedibagan Medical Hall,"Mehedibagan Medical Hall, 140, Grand Trunk Rd, Mehedibagan, Laxmipur Math, Burdwan, West Bengal, 713101, India",23.25163,87.86736
2996,Usha Medical Hall,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
2997,RamKrishna Medical Shop,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
2998,Ram Krishna Medical Hall,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
2999,Herbal Medical,"IBA Business, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713102, India",23.25183,87.870056
3000,Chatterjee Medical Hall,"Burdwan Arcade, Big Bazar, B B Ghosh Road, Raniganj Bazar, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.24702,87.865456
3001,Sri Krishna Ayurvedic,"Burdwan Khadim, Grand Trunk Road, Badamtala, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.24085,87.86782
3002,Kali Mata Medical Hall,"State Bank Of India Khosbagan, Ranisayar South Ghat, Khosbagan Burdwan Dist - East Burdwan, West Bengal, Purba, Khosbagan, Bardhaman, West Bengal, 713101, India",23.24333,87.86233
3003,Rohit Medical Mart,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
3004,Gupta Pharmacy,"Gupta Pharmacy, 157, Grand Trunk Rd, Mehedibagan, Laxmipur Math, Burdwan, West Bengal, 713101, India",23.25216,87.86589
3005,Layak Medical Hall,"Burdwan Arcade, Big Bazar, B B Ghosh Road, Raniganj Bazar, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.24702,87.865456
3006,Shambhu Ayurved Bhandar,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
3007,Doctor's Pharmacy,"Bajepratappur, Nh116a, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.263126,87.873886
3008,Avha Pharmacy,"State Bank Of India Khosbagan, Ranisayar South Ghat, Khosbagan Burdwan Dist - East Burdwan, West Bengal, Purba, Khosbagan, Bardhaman, West Bengal, 713101, India",23.24333,87.86233
3009,New AnnaPurna Medicine Centre,"Purba, Badamtala, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.2408,87.8738
3010,Himalaya Wellness,"Burdwan Arcade, Big Bazar, B B Ghosh Road, Raniganj Bazar, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.24702,87.865456
3011,Hari Om Pharmacy,"Lakshmi Stores, Parcus Road, Badamtala, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.244611,87.86735
3012,Mankar Drugs House,"Mankar Drugs House, 5 Mankar, Laskar Dighi, Khosbagan, Bardhaman, West Bengal, 713101, India",23.24511,87.86603
3013,Ramashram Medical Store,"Lakshmi Stores, Parcus Road, Badamtala, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.244611,87.86735
3014,National Homoeo Pharmacy,"Lalani Computer Academy, Burdwan, Ganga Narayan Mitra Lane, Raniganj Bazar, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.246317,87.86709
3015,Shree Durga Pharmacy,"Lakshmi Stores, Parcus Road, Badamtala, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.244611,87.86735
3016,Ganguli Medical Hall,"Deep Communication, Raniganj Bazar Bylane, Raniganj Bazar, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.241368,87.867752
3017,Saraswati Pharmacy,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
3018,Mridula Pharmacy,"State Bank Of India Khosbagan, Ranisayar South Ghat, Khosbagan Burdwan Dist - East Burdwan, West Bengal, Purba, Khosbagan, Bardhaman, West Bengal, 713101, India",23.24333,87.86233
3019,Standard Homoeo Hall,"Lakshmi Stores, Parcus Road, Badamtala, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.244611,87.86735
3020,Basantimata Medical Hall,"Mitra Traders, Goda, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713102, India",23.253603,87.861938
3021,Basanti Mata Medical Hall,"Mitra Traders, Goda, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713102, India",23.253603,87.861938
3022,Chowdhury Medical Hall,"Mitra Traders, Goda, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713102, India",23.253603,87.861938
3023,Baroda Medical,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
3024,Kaushik Pharmacy,"Burdwan Khadim, Grand Trunk Road, Badamtala, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.24085,87.86782
3025,Tarama Pharmacy,"Mitra Traders, Goda, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713102, India",23.253603,87.861938
3026,Tara Maa Pharmacy,"Mitra Traders, Goda, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713102, India",23.253603,87.861938
3027,Tulasi Pharmacy,"State Bank Of India Khosbagan, Ranisayar South Ghat, Khosbagan Burdwan Dist - East Burdwan, West Bengal, Purba, Khosbagan, Bardhaman, West Bengal, 713101, India",23.24333,87.86233
3028,Bajepratppur Medical Hall,"Bardhaman Katwa Road, Bardhaman Katwa Rd, Bajepratappur, Burdwan, West Bengal, 713102, India",23.2588,87.8723
3029,Compound Homeo Hall,"Rosy Villa, 126, Laskardighi Rd, Laskar Dighi, Khosbagan, Bardhaman, West Bengal, 713101, India",23.24351,87.86622
3030,Life Line,"Lakshmi Stores, Parcus Road, Badamtala, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.244611,87.86735
3031,Puspa Pharmacy,"Purba Bardhaman, Barddhaman Junction, Burdwan Railway FlyOver, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713101, India",23.250063,87.869736
3032,Bardhaman Medical Hall,"State Bank Of India Khosbagan, Ranisayar South Ghat, Khosbagan Burdwan Dist - East Burdwan, West Bengal, Purba, Khosbagan, Bardhaman, West Bengal, 713101, India",23.24333,87.86233
3033,Bajepratappur Medical Hall,"Bajepratappur Bazar, Nh116a, Bajepratappur, Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713102, India",23.25573,87.87062
3034,Tripti Medical Hall,"Tripti Medical Hall, 362, Bardhaman- Katwa Rd, Bajepratappur, Bardhaman, West Bengal, 713102, India",23.25531,87.87021
3035,Aloka Pharmacy,"State Bank Of India Khosbagan, Ranisayar South Ghat, Khosbagan Burdwan Dist - East Burdwan, West Bengal, Purba, Khosbagan, Bardhaman, West Bengal, 713101, India",23.24333,87.86233
3036,Patanjali Store,"Dogachhia Bus Stop, Gaighata, North 24 Parganas, West Bengal, 743245, India",23.010077,88.79006
3037,Rainbow Pharmacy •Clinic• Optical•diagnostic Laboratory,"ঠাকুরনগর - Thakurnagar, Thakurnagar, Gaighata, North 24 Parganas, West Bengal, 743245, India",22.924562,88.777565
3038,Maa Medical,"Maa Medical, Goldarpara, Jessore Rd, Bokchara, West Bengal, 743245, India",22.96644,88.77692
3039,Sarkar Pharmacy,"Madarihat Police Station, Near Madarihat High School, Madhya Madarihat, Uttar Madarihat, West Bengal, 735220, India",26.69684,89.28331
3040,Nirmala Medical,"Madarihat Railway Station, Madarihat, Nh317, Madarihat, Alipurduar, West Bengal, 735220, India",26.694456,89.27482
